"","age","gender","country","E1","E2","E3","N1","N2","N3","A1","A2","A3","C1","C2","C3","O1","O2","O3","extroversion","neuroticism","agreeableness","conscientiousness","openness"
"3139",24,"Male","US",3,3,2,5,4,4,4,4,2,2,3,2,5,5,5,1,1,1,0,1
"3140",22,"Female","AR",4,4,4,3,2,2,2,4,2,2,2,1,3,3,3,1,0,1,0,1
"3141",19,"Female","GB",3,4,4,2,4,3,5,5,5,4,4,4,5,4,3,1,1,1,1,1
"3142",49,"Male","US",4,4,5,3,3,2,5,4,5,4,5,4,5,5,5,1,1,1,1,1
"3143",48,"Male","US",1,2,2,3,3,4,3,4,3,4,2,3,4,4,4,0,1,1,1,1
"3144",22,"Female","US",2,4,5,4,4,2,5,5,5,4,5,5,4,5,4,1,1,1,1,1
"3145",34,"Female","IN",2,2,4,4,4,4,4,3,4,3,3,4,4,4,4,1,1,1,1,1
"3146",18,"Female","NL",3,4,3,2,2,2,4,4,4,2,2,2,5,3,4,1,0,1,0,1
"3147",21,"Female","PL",1,2,2,4,4,5,3,3,3,4,4,5,4,3,2,0,1,1,1,1
"3148",20,"Male","IN",1,2,2,3,4,3,2,3,2,1,2,2,4,3,2,0,1,0,0,1
"3149",42,"Female","US",2,5,2,1,4,1,5,4,4,5,5,5,4,2,4,1,0,1,1,1
"3150",20,"Male","US",3,4,4,1,2,4,5,4,4,4,4,2,4,4,4,1,0,1,1,1
"3151",38,"Male","US",3,2,2,5,4,4,2,3,3,3,3,4,3,4,3,0,1,1,1,1
"3152",17,"Male","US",2,2,2,5,4,2,4,2,2,2,4,3,5,5,5,0,1,1,1,1
"3153",21,"Female","LK",5,5,4,4,5,5,3,4,4,4,5,5,4,2,4,1,1,1,1,1
"3154",29,"Male","US",2,5,5,1,1,1,5,5,5,5,5,5,4,5,5,1,0,1,1,1
"3155",17,"Female","CA",3,1,1,3,5,5,2,1,3,2,5,1,5,3,3,0,1,0,1,1
"3156",32,"Female","US",2,3,3,4,4,4,4,5,4,4,2,4,5,4,4,1,1,1,1,1
"3157",15,"Male","US",1,4,4,1,4,3,5,4,3,3,4,2,5,4,4,1,1,1,1,1
"3158",64,"Male","US",2,3,3,4,4,4,3,3,2,2,2,2,4,4,4,1,1,1,0,1
"3159",16,"Male","US",5,4,4,1,2,1,2,2,5,1,2,1,5,4,5,1,0,1,0,1
"3160",14,"Female","ZA",4,3,3,1,1,2,3,5,4,1,4,1,5,5,4,1,0,1,0,1
"3161",59,"Male","US",4,4,4,1,1,3,5,5,5,3,2,2,5,5,5,1,0,1,0,1
"3162",16,"Female","US",3,3,3,2,2,2,4,4,4,2,3,2,5,2,3,1,0,1,0,1
"3163",23,"Female","US",3,3,3,3,4,2,4,3,3,4,4,3,5,5,3,1,1,1,1,1
"3164",53,"Male","CA",4,4,5,2,3,3,5,5,5,5,3,2,4,5,5,1,1,1,1,1
"3165",48,"Male","GB",1,1,2,5,5,3,4,5,4,3,4,2,5,3,3,0,1,1,1,1
"3166",18,"Male","PK",5,2,3,5,2,3,4,3,5,1,4,5,3,2,4,1,1,1,1,1
"3167",20,"Male","IN",2,2,3,3,5,4,3,3,3,4,3,2,5,5,5,0,1,1,1,1
"3168",25,"Male","IN",4,4,3,4,4,5,4,5,5,3,3,5,3,5,5,1,1,1,1,1
"3169",22,"Male","IN",2,3,2,4,2,4,3,3,4,2,2,3,2,2,3,0,1,1,0,0
"3170",53,"Female","US",1,5,5,2,5,1,5,5,5,5,5,5,5,5,5,1,1,1,1,1
"3171",23,"Female","US",3,3,4,4,3,3,5,5,5,4,4,3,5,4,5,1,1,1,1,1
"3172",23,"Male","FR",3,4,1,3,4,4,4,5,3,4,3,4,5,4,4,1,1,1,1,1
"3173",18,"Male","US",4,4,5,3,3,2,4,5,5,3,4,4,2,3,5,1,1,1,1,1
"3174",31,"Female","US",2,2,3,4,3,1,3,4,3,4,3,3,4,5,4,0,1,1,1,1
"3175",18,"Male","PH",2,4,2,1,1,5,2,5,2,2,2,1,4,2,4,1,0,1,0,1
"3176",15,"Male","US",4,5,4,1,4,1,5,2,4,3,5,2,4,5,5,1,0,1,1,1
"3177",16,"Female","NO",3,3,4,3,5,2,5,4,3,2,4,2,3,4,3,1,1,1,1,1
"3178",18,"Female","GB",1,2,1,5,5,5,5,5,3,3,4,3,4,2,2,0,1,1,1,1
"3179",50,"Female","US",1,1,3,5,5,5,1,5,3,5,5,4,5,5,2,0,1,1,1,1
"3180",64,"Male","US",2,3,3,2,4,3,4,4,4,5,5,4,4,5,5,1,1,1,1,1
"3181",18,"Female","US",2,2,2,3,5,4,4,5,4,4,4,3,5,4,5,0,1,1,1,1
"3182",20,"Male","US",1,3,1,5,5,2,4,4,5,4,5,4,5,5,4,0,1,1,1,1
"3183",18,"Female","GH",3,5,4,2,2,1,5,5,3,4,4,4,5,2,4,1,0,1,1,1
"3184",29,"Female","US",1,3,3,4,3,4,3,4,4,3,5,5,4,4,3,0,1,1,1,1
"3185",21,"Female","US",2,4,4,2,2,2,5,4,4,2,3,1,4,4,4,1,0,1,0,1
"3186",19,"Female","US",2,3,3,2,3,1,2,2,3,4,4,5,4,3,4,1,0,0,1,1
"3187",22,"Male","US",3,4,3,1,1,1,4,4,3,4,4,2,4,5,4,1,0,1,1,1
"3188",20,"Female","GB",2,4,2,2,1,1,3,5,3,5,5,4,1,5,3,1,0,1,1,1
"3189",18,"Male","GB",1,4,4,5,5,3,5,5,4,5,5,5,4,3,4,1,1,1,1,1
"3190",18,"Female","US",4,5,5,4,5,2,4,5,4,4,4,5,5,4,5,1,1,1,1,1
"3191",18,"Female","GB",3,4,3,4,5,4,5,5,3,4,4,4,2,3,3,1,1,1,1,1
"3192",23,"Male","IL",3,3,1,4,2,4,4,4,2,2,3,1,5,4,5,0,1,1,0,1
"3193",23,"Female","US",2,2,1,4,4,2,2,3,3,2,4,5,3,4,3,0,1,1,1,1
"3194",26,"Male","US",4,4,4,4,4,2,3,1,4,4,5,3,5,4,5,1,1,1,1,1
"3195",26,"Male","US",2,2,1,4,5,4,5,5,3,2,4,1,5,5,5,0,1,1,0,1
"3196",37,"Female","GB",1,1,1,5,5,5,5,5,4,3,3,1,3,3,3,0,1,1,0,1
"3197",35,"Female","US",3,3,5,5,4,2,4,5,4,5,2,5,5,5,5,1,1,1,1,1
"3198",18,"Male","CA",5,4,4,4,3,3,5,5,5,4,3,4,4,4,5,1,1,1,1,1
"3199",14,"Female","US",2,2,2,4,5,4,1,3,3,3,5,5,5,4,4,0,1,0,1,1
"3200",26,"Male","ID",4,4,4,3,5,3,3,5,5,5,5,5,4,4,3,1,1,1,1,1
"3201",35,"Male","GB",4,2,1,5,5,5,4,4,2,4,5,4,4,3,2,0,1,1,1,1
"3202",49,"Female","NZ",3,5,5,3,4,3,5,5,4,4,4,2,3,3,3,1,1,1,1,1
"3203",17,"Male","US",2,1,3,1,1,2,4,2,3,1,2,1,5,3,5,0,0,1,0,1
"3204",68,"Female","US",3,5,5,2,3,1,5,4,4,3,5,4,5,3,5,1,0,1,1,1
"3205",26,"Male","US",2,2,1,4,5,5,5,4,3,2,4,1,5,5,5,0,1,1,0,1
"3206",22,"Male","US",2,2,2,3,4,2,4,5,3,5,4,4,4,5,4,0,1,1,1,1
"3207",28,"Female","BG",5,5,5,2,4,2,5,5,5,4,3,4,5,4,4,1,1,1,1,1
"3208",21,"Female","US",1,1,1,4,4,4,4,2,2,2,4,2,3,4,3,0,1,1,1,1
"3209",19,"Female","US",2,3,2,4,3,3,3,3,3,3,3,1,3,4,3,0,1,1,0,1
"3210",18,"Male","GB",5,5,5,4,4,5,5,5,5,4,5,4,4,4,5,1,1,1,1,1
"3211",43,"Female","US",4,5,5,5,5,3,5,5,5,5,5,5,5,5,5,1,1,1,1,1
"3212",46,"Male","US",3,4,4,1,2,1,5,5,4,3,4,4,3,4,4,1,0,1,1,1
"3213",17,"Male","US",2,3,3,2,4,2,3,5,3,4,4,4,4,4,4,1,1,1,1,1
"3214",30,"Female","CA",1,4,4,5,4,4,5,4,5,5,5,5,5,5,4,1,1,1,1,1
"3215",16,"Male","GB",1,1,3,4,4,5,4,3,3,1,3,3,4,2,3,0,1,1,0,1
"3216",26,"Female","US",2,4,4,4,5,4,4,3,4,4,5,3,5,4,5,1,1,1,1,1
"3217",25,"Male","GB",3,1,4,5,4,5,4,2,3,1,4,1,4,3,4,1,1,1,0,1
"3218",34,"Female","BR",2,3,5,1,5,1,3,5,5,3,5,4,5,4,4,1,0,1,1,1
"3219",34,"Male","CA",2,4,2,3,4,3,5,4,4,4,4,4,5,4,4,1,1,1,1,1
"3220",16,"Female","US",2,5,5,4,4,2,5,5,5,3,5,2,4,4,5,1,1,1,1,1
"3221",42,"Female","US",3,5,5,4,4,2,5,4,5,4,2,4,4,2,4,1,1,1,1,1
"3222",20,"Male","IN",2,3,4,1,5,5,5,5,4,4,5,1,5,5,5,1,1,1,1,1
"3223",18,"Male","BE",2,3,4,4,5,4,4,5,4,3,3,2,5,4,3,1,1,1,1,1
"3224",15,"Female","US",1,5,1,5,2,4,1,1,1,4,5,1,5,4,3,0,1,0,1,1
"3225",17,"Female","US",3,5,5,3,5,4,5,5,5,2,3,3,4,4,2,1,1,1,1,1
"3226",20,"Female","PH",4,5,5,4,4,2,5,4,3,4,4,3,5,3,4,1,1,1,1,1
"3227",19,"Female","US",5,5,5,3,3,3,5,5,5,3,3,5,4,2,5,1,1,1,1,1
"3228",28,"Female","AU",3,3,4,3,4,4,4,4,3,4,5,3,5,5,3,1,1,1,1,1
"3229",16,"Other","BR",3,2,1,4,5,3,4,2,4,3,5,2,4,3,5,0,1,1,1,1
"3230",20,"Female","US",2,4,4,5,5,5,4,3,4,3,4,2,5,5,4,1,1,1,1,1
"3231",28,"Female","US",3,2,2,5,5,5,4,3,3,5,5,5,3,4,4,0,1,1,1,1
"3232",23,"Female","US",2,2,2,5,4,5,2,4,3,2,3,1,2,3,2,0,1,1,0,0
"3233",54,"Female","AU",2,5,5,1,1,1,5,2,4,2,2,4,5,4,5,1,0,1,1,1
"3234",30,"Male","AR",3,3,5,1,3,3,5,4,2,3,4,2,4,4,5,1,0,1,1,1
"3235",23,"Male","US",4,5,5,3,3,1,5,3,5,4,3,4,3,4,4,1,0,1,1,1
"3236",20,"Female","US",1,5,4,4,2,2,3,3,3,4,4,4,5,4,4,1,1,1,1,1
"3237",40,"Female","US",4,5,5,3,4,3,5,5,5,3,4,5,3,5,3,1,1,1,1,1
"3238",52,"Female","US",1,1,1,5,5,5,3,5,5,3,3,5,3,1,1,0,1,1,1,0
"3239",25,"Male","US",5,5,5,4,2,3,4,5,5,1,4,2,4,3,5,1,1,1,0,1
"3240",23,"Male","AU",4,4,4,3,3,3,5,4,4,4,4,4,2,4,4,1,1,1,1,1
"3241",18,"Female","PH",3,5,5,3,4,4,5,3,5,3,3,3,3,3,2,1,1,1,1,1
"3242",37,"Female","CA",1,5,5,1,1,1,5,5,5,4,5,5,2,5,5,1,0,1,1,1
"3243",26,"Female","US",2,4,3,3,3,2,4,5,4,4,4,4,4,4,4,1,1,1,1,1
"3244",25,"Female","US",4,2,4,2,2,1,4,4,4,2,2,4,5,5,5,1,0,1,1,1
"3245",25,"Female","US",4,4,4,1,3,2,5,5,5,4,5,5,5,5,5,1,0,1,1,1
"3246",37,"Male","CA",4,5,5,4,3,3,5,5,5,4,5,3,4,5,5,1,1,1,1,1
"3247",29,"Female","US",4,5,5,3,2,1,5,5,5,5,5,4,5,5,5,1,0,1,1,1
"3248",20,"Male","IL",4,5,5,1,2,1,1,1,5,5,5,1,5,5,5,1,0,0,1,1
"3249",43,"Male","US",4,3,2,3,3,3,2,3,3,4,3,2,4,4,4,1,1,1,1,1
"3250",26,"Male","US",3,4,4,1,3,3,4,1,5,4,5,5,5,4,4,1,0,1,1,1
"3251",17,"Male","AE",4,4,3,4,4,4,4,4,3,4,5,4,3,4,5,1,1,1,1,1
"3252",26,"Female","US",2,5,5,2,4,1,5,5,5,5,5,4,4,5,5,1,0,1,1,1
"3253",21,"Female","US",5,5,5,5,4,4,5,4,4,2,3,2,4,4,5,1,1,1,0,1
"3254",21,"Female","PH",2,3,4,1,4,2,5,5,3,4,5,5,4,4,5,1,0,1,1,1
"3255",49,"Female","US",3,5,5,4,5,4,5,5,5,4,3,5,5,5,3,1,1,1,1,1
"3256",62,"Male","US",3,4,4,3,2,2,4,4,3,5,5,4,4,5,5,1,0,1,1,1
"3257",49,"Female","CA",3,3,4,4,4,3,4,4,4,4,3,3,3,3,4,1,1,1,1,1
"3258",38,"Male","US",3,2,2,1,1,1,5,4,4,4,5,3,5,4,4,0,0,1,1,1
"3259",23,"Female","US",5,5,5,2,4,3,5,5,5,3,5,5,4,5,5,1,1,1,1,1
"3260",27,"Male","US",4,5,3,1,3,1,4,4,3,4,3,5,4,4,3,1,0,1,1,1
"3261",34,"Female","US",1,2,2,5,5,3,3,5,3,3,4,5,5,4,4,0,1,1,1,1
"3262",20,"Female","PH",3,5,3,1,1,1,5,5,5,5,5,4,3,5,5,1,0,1,1,1
"3263",36,"Female","US",3,2,5,5,5,4,1,2,1,3,3,2,3,5,2,1,1,0,1,1
"3264",16,"Male","US",3,4,3,3,3,2,4,4,3,3,4,1,1,5,5,1,1,1,1,1
"3265",43,"Male","US",1,2,1,4,5,3,2,3,2,1,3,2,5,3,4,0,1,0,0,1
"3266",22,"Female","ID",4,3,4,3,4,1,4,4,4,4,5,4,4,5,5,1,1,1,1,1
"3267",20,"Female","US",4,4,4,3,3,3,4,4,4,2,2,3,5,3,3,1,1,1,0,1
"3268",48,"Male","NZ",3,4,4,3,4,2,4,4,3,3,5,3,5,5,4,1,1,1,1,1
"3269",38,"Male","SG",1,1,5,1,5,1,5,5,5,5,5,5,1,5,5,0,0,1,1,1
"3270",26,"Male","US",4,5,5,5,4,2,5,4,4,4,4,5,4,4,4,1,1,1,1,1
"3271",16,"Female","US",2,1,1,5,5,3,3,5,3,3,5,5,5,5,3,0,1,1,1,1
"3272",20,"Male","US",1,3,2,3,2,1,4,4,3,3,4,1,1,4,1,0,0,1,1,0
"3273",17,"Female","PH",4,5,4,2,4,2,5,5,4,5,4,5,2,5,3,1,1,1,1,1
"3274",19,"Female","US",4,2,3,2,4,1,4,4,2,4,4,4,2,4,3,1,0,1,1,1
"3275",17,"Male","US",2,2,1,1,2,2,3,2,2,2,4,4,3,3,4,0,0,0,1,1
"3276",24,"Male","US",2,3,2,1,3,1,4,3,4,4,5,4,5,5,5,0,0,1,1,1
"3277",19,"Female","US",1,3,2,5,5,5,3,4,4,4,5,4,1,4,2,0,1,1,1,0
"3278",60,"Female","US",3,4,4,3,4,1,4,5,5,5,5,4,4,4,5,1,1,1,1,1
"3279",21,"Male","US",2,2,2,4,4,2,4,4,4,4,2,5,5,5,4,0,1,1,1,1
"3280",40,"Female","IN",1,5,5,4,3,3,5,5,5,4,4,4,5,4,3,1,1,1,1,1
"3281",16,"Female","IN",3,2,2,4,4,5,3,5,5,3,3,4,4,4,3,0,1,1,1,1
"3282",18,"Female","PH",1,3,4,3,5,3,5,4,4,3,4,3,3,4,3,1,1,1,1,1
"3283",32,"Female","PH",5,5,5,1,5,1,5,5,5,3,5,5,5,5,3,1,0,1,1,1
"3284",20,"Female","PH",2,3,3,3,4,3,3,4,3,2,3,3,3,2,2,1,1,1,1,0
"3285",20,"Female","US",3,3,3,4,3,3,5,5,5,4,3,3,4,4,4,1,1,1,1,1
"3286",18,"Male","US",1,2,1,3,5,3,2,5,3,3,5,2,5,5,5,0,1,1,1,1
"3287",22,"Female","TH",3,3,4,2,3,4,4,3,3,4,3,3,4,3,4,1,1,1,1,1
"3288",23,"Female","PH",2,2,2,3,4,3,3,3,4,3,4,3,5,5,4,0,1,1,1,1
"3289",30,"Female","US",3,4,4,3,3,2,3,2,4,2,5,3,5,5,5,1,1,1,1,1
"3290",22,"Female","TH",5,5,3,5,4,5,5,5,5,4,5,4,4,4,4,1,1,1,1,1
"3291",16,"Female","PH",2,2,2,4,4,5,3,4,4,4,5,5,4,4,5,0,1,1,1,1
"3292",23,"Female","BD",2,3,2,4,3,3,5,3,5,3,2,3,3,5,5,0,1,1,1,1
"3293",42,"Male","SA",3,3,2,3,4,2,3,3,2,4,4,3,4,2,4,1,1,1,1,1
"3294",17,"Male","IN",1,1,1,3,5,1,5,5,5,1,5,5,5,5,5,0,1,1,1,1
"3295",16,"Male","US",1,2,1,5,4,5,2,3,3,3,4,4,3,4,4,0,1,1,1,1
"3296",18,"Female","IN",5,4,5,4,5,4,4,5,1,5,5,3,3,3,3,1,1,1,1,1
"3297",19,"Female","US",1,1,1,4,5,4,2,3,3,1,4,1,5,4,5,0,1,1,0,1
"3298",28,"Male","US",3,4,4,4,4,4,4,5,4,4,5,4,5,3,5,1,1,1,1,1
"3299",24,"Male","DK",1,3,4,3,1,3,4,5,3,4,5,3,5,5,5,1,0,1,1,1
"3300",36,"Female","MY",3,3,2,4,4,2,4,4,4,5,5,5,5,5,4,1,1,1,1,1
"3301",19,"Male","GB",1,1,3,2,4,4,2,3,3,2,4,4,5,5,4,0,1,1,1,1
"3302",21,"Female","SE",2,3,3,5,5,4,4,5,4,3,5,2,4,5,4,1,1,1,1,1
"3303",27,"Female","IN",1,2,1,5,5,5,3,5,2,1,5,2,5,2,2,0,1,1,1,1
"3304",28,"Male","IN",3,4,3,1,5,2,5,4,3,4,4,4,3,4,4,1,1,1,1,1
"3305",17,"Female","AU",1,2,3,4,3,5,5,5,2,3,3,1,2,4,2,0,1,1,0,1
"3306",39,"Male","US",1,1,2,3,3,2,4,4,5,4,4,2,5,5,4,0,1,1,1,1
"3307",24,"Female","GB",1,5,3,3,4,2,5,4,4,2,4,5,3,3,2,1,1,1,1,1
"3308",21,"Male","AU",4,4,3,4,5,4,4,5,4,1,2,5,5,3,5,1,1,1,1,1
"3309",17,"Female","SG",1,3,2,5,4,2,4,5,4,4,5,3,3,3,3,0,1,1,1,1
"3310",32,"Female","AU",3,5,5,1,1,1,5,5,5,4,5,4,3,5,4,1,0,1,1,1
"3311",17,"Male","PH",1,1,5,2,5,4,5,5,4,5,1,5,4,4,4,0,1,1,1,1
"3312",19,"Female","PH",1,5,5,2,3,2,3,4,3,4,3,5,2,5,3,1,0,1,1,1
"3313",26,"Male","US",2,2,2,1,3,3,3,4,2,3,3,1,5,3,4,0,0,1,0,1
"3314",25,"Female","US",3,4,3,4,4,4,5,5,4,3,5,4,5,5,5,1,1,1,1,1
"3315",36,"Female","US",1,3,1,5,5,3,3,5,3,4,5,3,5,3,3,0,1,1,1,1
"3316",20,"Female","PH",3,3,5,2,5,5,5,4,5,2,3,1,5,3,4,1,1,1,0,1
"3317",24,"Female","KE",3,3,4,4,5,5,3,5,5,3,5,4,4,5,4,1,1,1,1,1
"3318",14,"Female","GB",1,5,5,3,5,3,3,4,3,5,5,3,4,3,2,1,1,1,1,1
"3319",15,"Female","GB",2,4,3,4,4,4,3,3,2,4,5,4,5,4,5,1,1,1,1,1
"3320",15,"Female","GB",3,3,5,5,5,5,3,2,2,3,4,4,5,4,3,1,1,0,1,1
"3321",15,"Female","GB",2,3,3,4,5,4,4,5,3,4,3,3,4,3,3,1,1,1,1,1
"3322",15,"Female","GB",3,3,3,3,4,4,3,3,4,4,4,2,3,3,4,1,1,1,1,1
"3323",16,"Male","GB",2,4,3,3,3,2,2,3,2,2,4,4,3,3,2,1,1,0,1,1
"3324",14,"Male","GB",2,3,5,3,3,2,3,4,3,5,4,5,4,4,4,1,1,1,1,1
"3325",15,"Male","GB",2,4,4,3,3,2,4,3,3,4,4,4,4,4,4,1,1,1,1,1
"3326",14,"Female","GB",2,4,4,4,5,5,4,3,4,3,4,3,2,4,2,1,1,1,1,1
"3327",15,"Male","GB",4,4,4,2,2,1,4,3,3,2,2,2,4,3,3,1,0,1,0,1
"3328",15,"Male","GB",4,5,5,4,4,1,5,3,4,3,3,2,3,4,3,1,1,1,1,1
"3329",14,"Male","GB",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,1
"3330",15,"Female","GB",1,4,4,2,5,1,4,5,3,5,5,5,1,4,3,1,1,1,1,1
"3331",16,"Male","PK",2,4,3,4,5,2,5,4,3,4,4,4,5,5,5,1,1,1,1,1
"3332",52,"Male","NZ",4,5,4,1,3,1,4,5,4,3,4,3,3,4,3,1,0,1,1,1
"3333",15,"Female","GB",1,1,2,5,5,5,3,5,2,3,5,3,5,4,4,0,1,1,1,1
"3334",25,"Male","IN",4,5,4,3,3,2,5,4,5,4,4,3,4,3,4,1,1,1,1,1
"3335",27,"Female","FI",5,5,5,2,3,2,5,5,5,3,5,5,5,5,5,1,0,1,1,1
"3336",18,"Female","GB",3,4,4,2,5,2,5,4,2,5,5,5,4,3,4,1,1,1,1,1
"3337",31,"Female","SG",2,2,3,3,4,4,4,4,4,3,4,3,5,5,5,0,1,1,1,1
"3338",26,"Male","GB",4,3,4,2,4,2,5,4,4,3,4,3,5,4,5,1,1,1,1,1
"3339",21,"Female","PH",2,5,2,2,5,4,4,4,4,3,5,4,5,4,3,1,1,1,1,1
"3340",43,"Female","US",3,4,4,4,4,3,5,5,4,4,5,3,3,5,5,1,1,1,1,1
"3341",21,"Male","IN",2,4,2,2,4,3,4,5,4,2,5,4,4,5,5,1,1,1,1,1
"3342",23,"Female","AU",3,5,5,1,1,1,4,4,4,4,5,2,2,5,3,1,0,1,1,1
"3343",28,"Male","DE",2,2,3,4,4,4,4,4,4,4,3,4,4,4,4,0,1,1,1,1
"3344",24,"Female","PH",1,5,5,4,3,3,3,5,5,3,5,5,4,2,3,1,1,1,1,1
"3345",18,"Male","GB",4,4,4,4,4,3,4,5,4,2,3,4,4,3,4,1,1,1,1,1
"3346",19,"Female","PH",3,1,3,5,4,2,4,4,5,4,4,5,4,4,3,0,1,1,1,1
"3347",19,"Female","SG",2,4,4,5,4,5,4,4,4,3,4,3,5,3,3,1,1,1,1,1
"3348",24,"Male","NZ",3,2,1,4,5,2,4,2,5,1,4,1,5,5,5,0,1,1,0,1
"3349",39,"Female","US",3,5,5,2,3,1,5,5,5,2,3,5,2,5,5,1,0,1,1,1
"3350",17,"Male","GB",3,5,4,3,3,2,5,4,4,4,5,4,3,4,4,1,1,1,1,1
"3351",27,"Male","IN",2,2,2,5,4,4,3,4,5,3,3,5,5,4,5,0,1,1,1,1
"3352",18,"Female","CA",1,2,1,5,4,1,1,1,1,5,3,4,1,2,1,0,1,0,1,0
"3353",22,"Female","PH",3,3,2,2,5,2,5,3,4,3,4,2,2,2,2,1,1,1,1,0
"3354",17,"Female","IN",3,5,4,2,3,2,4,5,4,4,5,4,4,5,5,1,0,1,1,1
"3355",21,"Female","AU",4,5,4,5,5,4,4,5,4,4,4,4,5,5,4,1,1,1,1,1
"3356",29,"Male","VN",3,5,5,3,2,3,5,5,5,5,3,4,4,4,3,1,1,1,1,1
"3357",41,"Female","MA",3,4,4,3,5,4,4,4,3,2,2,4,3,5,3,1,1,1,1,1
"3358",18,"Male","GB",2,3,3,4,5,4,4,4,3,3,4,4,3,3,3,1,1,1,1,1
"3359",18,"Female","GH",1,3,1,3,3,4,3,5,3,4,4,3,3,5,3,0,1,1,1,1
"3360",15,"Female","IN",5,4,5,5,5,5,5,4,5,5,5,1,5,5,5,1,1,1,1,1
"3361",60,"Female","AU",1,1,1,4,4,4,3,3,2,4,5,5,3,4,4,0,1,1,1,1
"3362",25,"Female","US",2,4,3,3,4,2,4,4,3,2,3,4,4,4,3,1,1,1,1,1
"3363",20,"Female","PH",4,5,4,3,4,5,5,4,4,3,5,3,5,5,5,1,1,1,1,1
"3364",18,"Female","RO",2,4,4,4,4,4,5,5,3,2,4,2,5,5,4,1,1,1,1,1
"3365",20,"Female","GB",5,5,4,4,5,4,5,4,4,3,4,4,5,2,4,1,1,1,1,1
"3366",18,"Male","PH",3,5,5,1,3,1,5,4,4,4,4,3,4,4,3,1,0,1,1,1
"3367",14,"Female","US",4,5,5,5,5,5,3,5,4,4,5,4,5,4,5,1,1,1,1,1
"3368",26,"Male","EU",5,5,5,2,3,2,4,3,5,4,4,4,4,4,4,1,0,1,1,1
"3369",20,"Female","GB",3,5,5,4,5,5,4,4,4,4,4,4,5,3,3,1,1,1,1,1
"3370",22,"Female","EE",2,4,4,4,5,4,4,2,3,3,3,4,4,3,2,1,1,1,1,1
"3371",23,"Female","FR",4,5,5,2,4,2,5,5,5,2,1,1,5,5,4,1,1,1,0,1
"3372",28,"Female","US",4,5,5,4,4,2,4,5,4,4,5,5,1,4,4,1,1,1,1,1
"3373",27,"Female","CA",4,5,4,4,4,4,4,4,4,3,4,4,4,4,4,1,1,1,1,1
"3374",22,"Male","FR",5,5,5,2,2,3,4,4,5,3,2,2,4,5,4,1,0,1,0,1
"3375",22,"Female","FR",1,3,4,2,3,3,4,5,4,2,4,4,4,4,3,1,1,1,1,1
"3376",22,"Male","IN",1,3,2,1,1,3,3,5,4,3,5,5,5,5,5,0,0,1,1,1
"3377",25,"Female","FR",4,5,5,4,4,2,4,5,4,3,3,1,5,2,4,1,1,1,0,1
"3378",30,"Female","FR",5,5,5,5,4,3,5,5,4,3,4,4,3,4,3,1,1,1,1,1
"3379",17,"Male","PH",1,1,5,5,5,5,1,3,1,4,2,4,3,3,3,0,1,0,1,1
"3380",19,"Female","PH",3,2,3,4,4,3,3,3,3,3,3,3,4,4,5,1,1,1,1,1
"3381",54,"Female","BM",3,5,5,3,3,2,5,5,3,4,3,4,4,5,4,1,1,1,1,1
"3382",20,"Male","US",5,4,4,4,4,2,4,3,3,4,4,3,4,3,4,1,1,1,1,1
"3383",35,"Male","IN",3,3,3,2,4,1,5,4,4,4,3,4,4,4,5,1,0,1,1,1
"3384",17,"Female","OM",4,2,2,1,1,1,1,1,4,3,3,2,5,4,5,1,0,0,1,1
"3385",13,"Female","MY",3,3,5,1,1,1,5,5,5,4,5,2,5,3,5,1,0,1,1,1
"3386",23,"Female","US",3,5,5,4,4,3,4,5,3,4,5,4,5,5,5,1,1,1,1,1
"3387",16,"Female","PH",2,3,3,3,4,2,3,4,4,4,4,3,4,4,4,1,1,1,1,1
"3388",51,"Male","ZA",3,5,4,2,4,4,5,5,4,2,4,2,5,4,5,1,1,1,1,1
"3389",16,"Female","IN",3,2,2,2,3,4,4,4,3,3,4,3,4,4,4,0,1,1,1,1
"3390",31,"Male","BE",3,5,5,2,5,2,5,5,3,3,3,3,5,5,4,1,1,1,1,1
"3391",20,"Male","PH",1,5,5,1,5,5,5,5,5,1,1,1,5,1,5,1,1,1,0,1
"3392",22,"Male","IN",3,2,4,3,4,2,4,5,4,2,3,1,4,4,4,1,1,1,0,1
"3393",47,"Female","US",2,4,5,3,4,2,5,5,4,2,3,4,1,4,2,1,1,1,1,0
"3394",23,"Female","PH",2,3,4,3,4,5,3,3,5,4,5,5,3,4,5,1,1,1,1,1
"3395",22,"Male","IN",1,1,1,5,1,5,1,5,3,1,5,1,1,3,2,0,1,1,0,0
"3396",25,"Male","NL",4,5,5,2,3,2,5,4,5,3,4,4,5,5,5,1,0,1,1,1
"3397",24,"Male","HR",2,4,4,4,4,4,3,5,4,3,2,2,5,5,5,1,1,1,0,1
"3398",17,"Male","CA",4,5,5,1,3,1,5,3,4,5,5,3,4,5,5,1,0,1,1,1
"3399",17,"Female","CA",1,5,4,4,4,5,5,5,3,4,5,4,3,2,3,1,1,1,1,1
"3400",16,"Male","CA",3,4,3,2,3,2,4,4,3,3,3,3,2,3,4,1,0,1,1,1
"3401",20,"Male","ID",4,4,3,2,4,4,5,4,4,4,5,4,5,4,5,1,1,1,1,1
"3402",17,"Female","AU",3,4,4,2,4,4,4,4,4,4,5,3,5,4,4,1,1,1,1,1
